159.571	127.00
159.963	135.00
160.354	148.00
160.746	142.00
161.137	126.00
161.528	145.00
161.920	133.00
162.311	138.00
162.703	141.00
163.094	134.00
163.485	146.00
163.877	140.00
164.268	147.00
164.660	140.00
165.051	142.00
165.442	141.00
165.834	143.00
166.225	129.00
166.616	138.00
167.007	147.00
167.399	126.00
167.790	142.00
168.181	133.00
168.573	143.00
168.964	137.00
169.355	130.00
169.746	146.00
170.138	143.00
170.529	135.00
170.920	143.00
171.311	127.00
171.702	140.00
172.094	135.00
172.485	138.00
172.876	143.00
173.267	138.00
173.658	114.00
174.050	139.00
174.441	111.00
174.832	112.00
175.223	124.00
175.614	128.00
176.005	125.00
176.396	122.00
176.787	128.00
177.179	120.00
177.570	125.00
177.961	116.00
178.352	110.00
178.743	114.00
179.134	121.00
179.525	135.00
179.916	109.00
180.307	128.00
180.698	120.00
181.089	140.00
181.480	122.00
181.871	124.00
182.262	108.00
182.653	116.00
183.044	115.00
183.435	128.00
183.826	128.00
184.217	135.00
184.608	127.00
184.999	121.00
185.390	114.00
185.781	141.00
186.172	123.00
186.563	126.00
186.954	119.00
187.345	120.00
187.736	128.00
188.126	121.00
188.517	128.00
188.908	121.00
189.299	125.00
189.690	127.00
190.081	134.00
190.472	144.00
190.862	141.00
191.253	132.00
191.644	135.00
192.035	130.00
192.426	142.00
192.817	131.00
193.207	150.00
193.598	129.00
193.989	132.00
194.380	140.00
194.771	140.00
195.161	143.00
195.552	146.00
195.943	124.00
196.334	137.00
196.724	148.00
197.115	133.00
197.506	148.00
197.897	129.00
198.287	140.00
198.678	146.00
199.069	145.00
199.459	152.00
199.850	133.00
200.241	146.00
200.632	122.00
201.022	127.00
201.413	140.00
201.804	145.00
202.194	141.00
202.585	124.00
202.976	138.00
203.366	137.00
203.757	147.00
204.147	136.00
204.538	146.00
204.929	141.00
205.319	149.00
205.710	141.00
206.101	153.00
206.491	151.00
206.882	153.00
207.272	153.00
207.663	157.00
208.053	176.00
208.444	153.00
208.835	157.00
209.225	183.00
209.616	161.00
210.006	156.00
210.397	160.00
210.787	170.00
211.178	160.00
211.568	166.00
211.959	149.00
212.349	164.00
212.740	157.00
213.130	162.00
213.521	163.00
213.911	159.00
214.302	175.00
214.692	153.00
215.083	165.00
215.473	164.00
215.864	165.00
216.254	158.00
216.645	161.00
217.035	178.00
217.426	167.00
217.816	166.00
218.206	160.00
218.597	182.00
218.987	174.00
219.378	172.00
219.768	179.00
220.159	165.00
220.549	164.00
220.939	159.00
221.330	166.00
221.720	150.00
222.111	169.00
222.501	161.00
222.891	173.00
223.282	159.00
223.672	157.00
224.062	170.00
224.453	168.00
224.843	163.00
225.233	150.00
225.624	163.00
226.014	161.00
226.404	169.00
226.795	155.00
227.185	166.00
227.575	160.00
227.966	159.00
228.356	158.00
228.746	161.00
229.137	169.00
229.527	163.00
229.917	171.00
230.308	159.00
230.698	151.00
231.088	188.00
231.478	168.00
231.869	187.00
232.259	184.00
232.649	170.00
233.040	176.00
233.430	172.00
233.820	175.00
234.210	161.00
234.601	186.00
234.991	163.00
235.381	171.00
235.771	180.00
